# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.104828 -----------------
#dely    BF    dB     BFVar
0.050 -0.1576 -0.0001  0.0038
0.150 -0.1468 -0.0001  0.0020
0.250 -0.1327 -0.0001  0.0044
0.350 -0.1155 -0.0001  0.0021
0.450 -0.1002 -0.0001  0.0044
0.550 -0.0840 -0.0001  0.0024
0.650 -0.0720 -0.0001  0.0026
0.750 -0.0593 -0.0001  0.0031
0.850 -0.0477 -0.0000  0.0015
0.950 -0.0393 -0.0000  0.0013
1.050 -0.0307 -0.0000  0.0016
1.150 -0.0233 -0.0000  0.0009
1.250 -0.0169 -0.0000  0.0008
1.350 -0.0113 -0.0000  0.0007
1.450 -0.0069 -0.0000  0.0008
1.550 -0.0032 -0.0000  0.0003
1.650 -0.0009 -0.0000  0.0001
1.750 -0.0001 -0.0000  0.0000
