# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0525377 -----------------
#dely    BF    dB     BFVar
0.050 -0.0337 -0.0000  0.0017
0.150 -0.0330 -0.0000  0.0021
0.250 -0.0350 -0.0000  0.0023
0.350 -0.0361 -0.0000  0.0019
0.450 -0.0372 -0.0000  0.0039
0.550 -0.0374 -0.0000  0.0020
0.650 -0.0405 -0.0000  0.0020
0.750 -0.0417 -0.0000  0.0025
0.850 -0.0423 -0.0000  0.0019
0.950 -0.0411 -0.0000  0.0010
1.050 -0.0372 -0.0000  0.0017
1.150 -0.0334 -0.0000  0.0008
1.250 -0.0278 -0.0000  0.0010
1.350 -0.0212 -0.0000  0.0007
1.450 -0.0154 -0.0000  0.0013
1.550 -0.0088 -0.0000  0.0003
1.650 -0.0033 -0.0000  0.0003
1.750 -0.0003 -0.0000  0.0000
