# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0615693 -----------------
#dely    BF    dB     BFVar
0.050 -0.0608 -0.0000  0.0024
0.150 -0.0569 -0.0000  0.0030
0.250 -0.0534 -0.0000  0.0020
0.350 -0.0492 -0.0000  0.0022
0.450 -0.0466 -0.0000  0.0027
0.550 -0.0445 -0.0000  0.0014
0.650 -0.0437 -0.0000  0.0011
0.750 -0.0422 -0.0000  0.0022
0.850 -0.0407 -0.0000  0.0010
0.950 -0.0376 -0.0000  0.0018
1.050 -0.0349 -0.0000  0.0013
1.150 -0.0314 -0.0000  0.0011
1.250 -0.0262 -0.0000  0.0012
1.350 -0.0205 -0.0000  0.0003
1.450 -0.0146 -0.0000  0.0014
1.550 -0.0087 -0.0000  0.0004
1.650 -0.0035 -0.0000  0.0001
1.750 -0.0003 -0.0000  0.0001
