# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0285591 -----------------
#dely    BF    dB     BFVar
0.050 -0.0198 -0.0000  0.0047
0.150 -0.0203 -0.0000  0.0045
0.250 -0.0186 -0.0000  0.0022
0.350 -0.0195 -0.0000  0.0023
0.450 -0.0175 -0.0000  0.0028
0.550 -0.0177 -0.0000  0.0016
0.650 -0.0184 -0.0000  0.0024
0.750 -0.0205 -0.0000  0.0014
0.850 -0.0196 -0.0000  0.0021
0.950 -0.0200 -0.0000  0.0012
1.050 -0.0203 -0.0000  0.0008
1.150 -0.0184 -0.0000  0.0012
1.250 -0.0169 -0.0000  0.0009
1.350 -0.0145 -0.0000  0.0007
1.450 -0.0108 -0.0000  0.0008
1.550 -0.0075 -0.0000  0.0007
1.650 -0.0041 -0.0000  0.0004
1.750 -0.0012 -0.0000  0.0001
