# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.103453 -----------------
#dely    BF    dB     BFVar
0.050 -0.1414 -0.0001  0.0028
0.150 -0.1302 -0.0001  0.0034
0.250 -0.1204 -0.0001  0.0028
0.350 -0.1066 -0.0001  0.0018
0.450 -0.0940 -0.0001  0.0031
0.550 -0.0834 -0.0001  0.0019
0.650 -0.0719 -0.0001  0.0030
0.750 -0.0618 -0.0001  0.0017
0.850 -0.0534 -0.0001  0.0011
0.950 -0.0451 -0.0000  0.0025
1.050 -0.0377 -0.0000  0.0019
1.150 -0.0302 -0.0000  0.0011
1.250 -0.0231 -0.0000  0.0008
1.350 -0.0167 -0.0000  0.0008
1.450 -0.0108 -0.0000  0.0004
1.550 -0.0057 -0.0000  0.0010
1.650 -0.0021 -0.0000  0.0003
1.750 -0.0002 -0.0000  0.0000
