# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0150294 -----------------
#dely    BF    dB     BFVar
0.050 -0.0041 -0.0000  0.0045
0.150 -0.0047 -0.0000  0.0021
0.250 -0.0051 -0.0000  0.0024
0.350 -0.0053 -0.0000  0.0022
0.450 -0.0036 -0.0000  0.0029
0.550 -0.0077 -0.0000  0.0015
0.650 -0.0084 -0.0000  0.0027
0.750 -0.0119 -0.0000  0.0017
0.850 -0.0133 -0.0000  0.0017
0.950 -0.0149 -0.0000  0.0013
1.050 -0.0157 -0.0000  0.0012
1.150 -0.0155 -0.0000  0.0011
1.250 -0.0139 -0.0000  0.0010
1.350 -0.0112 -0.0000  0.0008
1.450 -0.0082 -0.0000  0.0003
1.550 -0.0048 -0.0000  0.0002
1.650 -0.0019 -0.0000  0.0004
1.750 -0.0002 -0.0000  0.0000
