# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0190783 -----------------
#dely    BF    dB     BFVar
0.050  0.0048  0.0000  0.0033
0.150  0.0014  0.0000  0.0021
0.250 -0.0026 -0.0000  0.0030
0.350 -0.0020 -0.0000  0.0024
0.450 -0.0067 -0.0000  0.0039
0.550 -0.0088 -0.0000  0.0015
0.650 -0.0130 -0.0000  0.0016
0.750 -0.0147 -0.0000  0.0034
0.850 -0.0189 -0.0000  0.0016
0.950 -0.0202 -0.0000  0.0012
1.050 -0.0212 -0.0000  0.0009
1.150 -0.0215 -0.0000  0.0007
1.250 -0.0198 -0.0000  0.0009
1.350 -0.0167 -0.0000  0.0005
1.450 -0.0136 -0.0000  0.0004
1.550 -0.0097 -0.0000  0.0005
1.650 -0.0056 -0.0000  0.0002
1.750 -0.0018 -0.0000  0.0002
