# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0672455 -----------------
#dely    BF    dB     BFVar
0.050 -0.1311 -0.0001  0.0019
0.150 -0.1199 -0.0001  0.0024
0.250 -0.1015 -0.0001  0.0025
0.350 -0.0834 -0.0001  0.0021
0.450 -0.0645 -0.0000  0.0025
0.550 -0.0478 -0.0000  0.0018
0.650 -0.0360 -0.0000  0.0024
0.750 -0.0262 -0.0000  0.0027
0.850 -0.0187 -0.0000  0.0017
0.950 -0.0137 -0.0000  0.0010
1.050 -0.0105 -0.0000  0.0010
1.150 -0.0076 -0.0000  0.0016
1.250 -0.0056 -0.0000  0.0006
1.350 -0.0033 -0.0000  0.0005
1.450 -0.0019 -0.0000  0.0003
1.550 -0.0006 -0.0000  0.0006
1.650 -0.0001 -0.0000  0.0003
1.750 -0.0000 -0.0000  0.0000
