# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.102299 -----------------
#dely    BF    dB     BFVar
0.050 -0.1178 -0.0001  0.0035
0.150 -0.1102 -0.0001  0.0024
0.250 -0.1033 -0.0001  0.0021
0.350 -0.0958 -0.0001  0.0031
0.450 -0.0863 -0.0001  0.0042
0.550 -0.0790 -0.0001  0.0018
0.650 -0.0726 -0.0001  0.0025
0.750 -0.0656 -0.0001  0.0030
0.850 -0.0593 -0.0001  0.0025
0.950 -0.0535 -0.0001  0.0014
1.050 -0.0484 -0.0001  0.0015
1.150 -0.0401 -0.0001  0.0015
1.250 -0.0335 -0.0001  0.0016
1.350 -0.0254 -0.0000  0.0012
1.450 -0.0179 -0.0000  0.0009
1.550 -0.0101 -0.0000  0.0004
1.650 -0.0037 -0.0000  0.0001
1.750 -0.0004 -0.0000  0.0000
