# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0836042 -----------------
#dely    BF    dB     BFVar
0.050 -0.1375 -0.0001  0.0028
0.150 -0.1254 -0.0001  0.0029
0.250 -0.1109 -0.0001  0.0045
0.350 -0.0911 -0.0001  0.0038
0.450 -0.0731 -0.0000  0.0029
0.550 -0.0595 -0.0000  0.0023
0.650 -0.0488 -0.0000  0.0021
0.750 -0.0403 -0.0000  0.0031
0.850 -0.0308 -0.0000  0.0012
0.950 -0.0277 -0.0000  0.0018
1.050 -0.0236 -0.0000  0.0015
1.150 -0.0203 -0.0000  0.0014
1.250 -0.0176 -0.0000  0.0010
1.350 -0.0129 -0.0000  0.0006
1.450 -0.0091 -0.0000  0.0006
1.550 -0.0051 -0.0000  0.0005
1.650 -0.0022 -0.0000  0.0002
1.750 -0.0002 -0.0000  0.0000
