# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0865996 -----------------
#dely    BF    dB     BFVar
0.050 -0.0916 -0.0000  0.0034
0.150 -0.0880 -0.0000  0.0034
0.250 -0.0837 -0.0000  0.0026
0.350 -0.0777 -0.0000  0.0046
0.450 -0.0733 -0.0000  0.0040
0.550 -0.0681 -0.0000  0.0035
0.650 -0.0646 -0.0000  0.0019
0.750 -0.0584 -0.0000  0.0021
0.850 -0.0514 -0.0000  0.0013
0.950 -0.0467 -0.0000  0.0013
1.050 -0.0411 -0.0000  0.0013
1.150 -0.0348 -0.0000  0.0008
1.250 -0.0288 -0.0000  0.0010
1.350 -0.0225 -0.0000  0.0009
1.450 -0.0166 -0.0000  0.0008
1.550 -0.0109 -0.0000  0.0004
1.650 -0.0058 -0.0000  0.0003
1.750 -0.0018 -0.0000  0.0001
