# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0264722 -----------------
#dely    BF    dB     BFVar
0.050  0.0013  0.0000  0.0052
0.150  0.0005  0.0000  0.0026
0.250 -0.0009 -0.0000  0.0015
0.350 -0.0055 -0.0000  0.0022
0.450 -0.0102 -0.0000  0.0023
0.550 -0.0152 -0.0000  0.0017
0.650 -0.0193 -0.0000  0.0020
0.750 -0.0247 -0.0000  0.0025
0.850 -0.0271 -0.0000  0.0015
0.950 -0.0302 -0.0000  0.0010
1.050 -0.0301 -0.0000  0.0017
1.150 -0.0288 -0.0000  0.0017
1.250 -0.0256 -0.0000  0.0013
1.350 -0.0209 -0.0000  0.0009
1.450 -0.0154 -0.0000  0.0006
1.550 -0.0089 -0.0000  0.0003
1.650 -0.0034 -0.0000  0.0002
1.750 -0.0003 -0.0000  0.0000
